stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
垃圾清運點：臺北市大同區保安街甘州街口,2011/7/28 下午 05:39:00,車號：88-970，車次：第3車，時間：21:57~21:59,2012/3/1 上午 06:36:00,臺北市大同區保安街甘州街口,121.512744,25.0590729
垃圾清運點：臺北市大同區承德路二段155巷口,2011/5/23 上午 09:54:00,車號：90-928，車次：第2車，時間：20:28~20:30,2012/3/1 上午 06:36:00,臺北市大同區承德路二段155巷口,121.518267,25.058112
垃圾清運點：臺北市大同區南京西路貴德街口,2011/7/28 下午 05:40:00,車號：90-930，車次：第2車，時間：18:55~18:58,2012/3/1 上午 06:36:00,臺北市大同區南京西路貴德街口,121.508241,25.053406
垃圾清運點：臺北市大同區承德路三段159巷口,2010/12/3 上午 11:32:00,車號：92-957，車次：第1車，時間：17:15~17:18,2012/3/1 上午 06:36:00,臺北市大同區承德路三段159巷口,121.519283,25.068092
垃圾清運點：臺北市萬華區萬青街199號,2012/2/14 上午 11:08:00,車號：99-019，車次：第1車，時間：16:41~16:45,2012/3/1 上午 06:51:00,臺北市萬華區萬青街199號,121.501685,25.022176
垃圾清運點：臺北市萬華區內江街148號之3號前,2012/2/14 上午 11:13:00,車號：99-020，車次：第1車，時間：16:41~16:47,2012/3/1 上午 06:51:00,臺北市萬華區內江街148號之3號前,121.502533,25.041677
垃圾清運點：臺北市萬華區貴陽街二段230號之1,2012/2/14 上午 11:13:00,車號：99-020，車次：第2車，時間：18:35~18:40,2012/3/1 上午 06:51:00,臺北市萬華區貴陽街二段230號之1,121.499198,25.039978
垃圾清運點：臺北市萬華區內江街110號前,2012/2/14 上午 11:15:00,車號：99-020，車次：第3車，時間：21:41~21:45,2012/3/1 上午 06:51:00,臺北市萬華區內江街110號前,121.502533,25.041677
垃圾清運點：臺北市萬華區內江街74之1號前,2012/2/14 上午 11:15:00,車號：99-020，車次：第3車，時間：21:46~21:50,2012/3/1 上午 06:51:00,臺北市萬華區內江街74之1號前,121.502533,25.041677
垃圾清運點：臺北市內湖區環山路二段29巷1號,2010/11/8 下午 06:23:00,車號：92-988，車次：第2車，時間：20:25~20:50,2012/3/1 上午 06:41:00,臺北市內湖區環山路二段29巷1號,121.570455,25.0863857
垃圾清運點：臺北市內湖區內湖路三段60巷12弄1號,2011/7/25 下午 12:49:00,車號：93-008，車次：第2車，時間：19:50~20:00,2012/3/1 上午 06:41:00,臺北市內湖區內湖路三段60巷12弄1號,121.591271,25.089657
垃圾清運點：臺北市內湖區金龍路33號旁,2010/11/8 下午 06:23:00,車號：93-008，車次：第3車，時間：21:50~22:00,2012/3/1 上午 06:41:00,臺北市內湖區金龍路33號旁,121.590485,25.085689
垃圾清運點：臺北市內湖區東湖路113巷95弄164號對面,2011/6/23 下午 06:47:00,車號：94-S388，車次：第3車，時間：18:35~18:45,2012/3/1 上午 06:42:00,臺北市內湖區東湖路113巷95弄164號對面,121.614433,25.069592
垃圾清運點：臺北市內湖區金龍路152號前,2011/7/25 下午 08:12:00,車號：98-001，車次：第1車，時間：18:27~18:35,2012/3/1 上午 06:42:00,臺北市內湖區金龍路152號前,121.589206,25.086136
垃圾清運點：臺北市內湖區金湖路23號前,2011/1/27 上午 10:16:00,車號：98-001，車次：第1車，時間：18:45~19:00,2012/3/1 上午 06:42:00,臺北市內湖區金湖路23號前,121.595645,25.083259
垃圾清運點：臺北市文山區汀州路四段105巷1號旁,2010/12/1 上午 08:47:00,車號：86-963，車次：第1車，時間：17:46~17:51,2012/3/1 上午 06:43:00,臺北市文山區汀州路四段105巷1號旁,121.5367983,25.00661
垃圾清運點：臺北市文山區木柵路二段163號前,2010/12/3 上午 07:43:00,車號：88-987，車次：第2車，時間：19:30~19:33,2012/3/1 上午 06:43:00,臺北市文山區木柵路二段163號前,121.56309,24.989213
垃圾清運點：臺北市文山區樟新街28號前,2010/11/8 下午 06:23:00,車號：88-987，車次：第3車，時間：21:44~21:48,2012/3/1 上午 06:43:00,臺北市文山區樟新街28號前,121.55543,24.97866
垃圾清運點：臺北市文山區樟新街58號前,2010/11/8 下午 06:23:00,車號：88-987，車次：第3車，時間：21:48~21:52,2012/3/1 上午 06:43:00,臺北市文山區樟新街58號前,121.55543,24.97866
垃圾清運點：臺北市文山區保儀路73號,2010/11/8 下午 06:23:00,車號：88-988，車次：第1車，時間：19:17~19:20,2012/3/1 上午 06:43:00,臺北市文山區保儀路73號,121.568596,24.987002
垃圾清運點：臺北市文山區福興路82巷1弄1號前（山下）,2011/8/22 上午 10:05:00,車號：90-904，車次：第2車，時間：20:25~20:37,2012/3/1 上午 06:43:00,臺北市文山區福興路82巷1弄1號前（山下）,121.550374,25.006101
垃圾清運點：臺北市文山區羅斯福路五段218巷26號前,2010/12/3 上午 08:53:00,車號：90-916，車次：第1車，時間：18:08~18:16,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路五段218巷26號前,121.537405,25.002186
垃圾清運點：臺北市文山區景福街54巷1號前,2010/11/8 下午 06:23:00,車號：90-916，車次：第1車，時間：18:31~18:37,2012/3/1 上午 06:43:00,臺北市文山區景福街54巷1號前,121.538113,24.999678
垃圾清運點：臺北市文山區景福街3-1號旁,2010/11/8 下午 06:23:00,車號：90-916，車次：第1車，時間：18:38~18:45,2012/3/1 上午 06:43:00,臺北市文山區景福街3-1號旁,121.537307,24.994913
垃圾清運點：臺北市文山區景隆街35號前,2010/11/8 下午 06:23:00,車號：90-916，車次：第2車，時間：21:56~21:59,2012/3/1 上午 06:43:00,臺北市文山區景隆街35號前,121.541966,24.999561
垃圾清運點：臺北市文山區萬利街57號前,2010/11/8 下午 06:23:00,車號：90-918，車次：第2車，時間：20:42~20:44,2012/3/1 上午 06:43:00,臺北市文山區萬利街57號前,121.5656,25.000446
垃圾清運點：臺北市文山區萬寧街1號旁,2010/11/8 下午 06:23:00,車號：90-918，車次：第2車，時間：21:56~21:58,2012/3/1 上午 06:43:00,臺北市文山區萬寧街1號旁,121.566745,25.003447
垃圾清運點：臺北市文山區木柵路四段9巷1號（新光河山）,2010/11/8 下午 06:23:00,車號：90-918，車次：第2車，時間：22:02~22:05,2012/3/1 上午 06:43:00,臺北市文山區木柵路四段9巷1號（新光河山）,121.570569,24.992175
垃圾清運點：臺北市文山區木新路三段97號旁,2010/12/3 上午 07:31:00,車號：92-979，車次：第3車，時間：21:42~21:45,2012/3/1 上午 06:43:00,臺北市文山區木新路三段97號旁,121.562779,24.982057
垃圾清運點：臺北市文山區景後街103號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第1車，時間：17:16~17:21,2012/3/1 上午 06:44:00,臺北市文山區景後街103號前,121.542362,24.990895
垃圾清運點：臺北市文山區景興路206號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第1車，時間：17:23~17:30,2012/3/1 上午 06:44:00,臺北市文山區景興路206號前,121.5443,24.992969
垃圾清運點：臺北市文山區景福街283號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第2車，時間：21:05~21:08,2012/3/1 上午 06:44:00,臺北市文山區景福街283號前,121.537307,24.994913
垃圾清運點：臺北市文山區萬壽路61巷1號旁(綠野山莊前),2011/1/26 下午 01:55:00,車號：93-591，車次：第2車，時間：20:04~20:08,2012/3/1 上午 06:44:00,臺北市文山區萬壽路61巷1號旁(綠野山莊前),121.588229,24.98693
垃圾清運點：臺北市大同區迪化街、民生西路口,2011/5/23 上午 10:03:00,車號：90-930，車次：第1車，時間：16:33~16:36,2012/3/1 上午 06:36:00,臺北市大同區迪化街、民生西路口,121.5098137,25.05696001
垃圾清運點：臺北市大同區迪化街、民樂街口,2011/7/28 下午 05:40:00,車號：90-930，車次：第1車，時間：16:37~16:39,2012/3/1 上午 06:36:00,臺北市大同區迪化街、民樂街口,121.5107982,25.0569283
垃圾清運點：臺北市大同區承德路三段90巷口,2010/11/8 下午 06:23:00,車號：92-957，車次：第1車，時間：16:49~16:53,2012/3/1 上午 06:36:00,臺北市大同區承德路三段90巷口,121.518303,25.06642
垃圾清運點：臺北市大同區民族西路187巷口,2011/7/28 下午 05:42:00,車號：92-957，車次：第2車，時間：20:01~20:05,2012/3/1 上午 06:36:00,臺北市大同區民族西路187巷口,121.514937,25.069432
垃圾清運點：臺北市大同區重慶北路三段191巷口,2010/12/3 上午 11:36:00,車號：92-957，車次：第2車，時間：20:06~20:10,2012/3/1 上午 06:36:00,臺北市大同區重慶北路三段191巷口,121.514304,25.06944
垃圾清運點：臺北市大同區延平北路四段116號,2011/5/23 下午 01:59:00,車號：95-013，車次：第1車，時間：16:50~16:54,2012/3/1 上午 06:36:00,臺北市大同區延平北路四段116號,121.510958,25.0720121
垃圾清運點：臺北市大同區重慶北路三段252巷口,2011/5/23 下午 02:00:00,車號：95-013，車次：第2車，時間：19:47~19:50,2012/3/1 上午 06:36:00,臺北市大同區重慶北路三段252巷口,121.513009,25.071327
垃圾清運點：臺北市大同區民族西路252巷口,2011/7/28 下午 05:44:00,車號：98-011，車次：第1車，時間：17:17~17:20,2012/3/1 上午 06:36:00,臺北市大同區民族西路252巷口,121.512266,25.067762
垃圾清運點：臺北市大同區環河北路二段、敦煌路口合昌宮,2011/7/28 下午 05:44:00,車號：98-011，車次：第2車，時間：20:15~20:18,2012/3/1 上午 06:36:00,臺北市大同區環河北路二段、敦煌路口合昌宮,121.509289,25.077282
垃圾清運點：臺北市大同區酒泉街140號,2011/5/23 上午 11:46:00,車號：98-011，車次：第3車，時間：21:48~21:55,2012/3/1 上午 06:36:00,臺北市大同區酒泉街140號,121.512216,25.072056
垃圾清運點：臺北市大安區金山南路二段154號,2010/11/8 下午 06:23:00,車號：80-346，車次：第3車，時間：22:48~22:55,2012/3/1 上午 06:37:00,臺北市大安區金山南路二段154號,121.526077,25.02868
垃圾清運點：臺北市大安區基隆路二段228號(新增),2011/3/1 下午 02:51:00,車號：81-456，車次：第2車，時間：22:15~22:20,2012/3/1 上午 06:37:00,臺北市大安區基隆路二段228號(新增),121.551082,25.023332
垃圾清運點：臺北市大安區基隆路二段272號,2010/11/8 下午 06:23:00,車號：81-456，車次：第2車，時間：22:21~22:23,2012/3/1 上午 06:37:00,臺北市大安區基隆路二段272號,121.549718,25.022098
垃圾清運點：臺北市大安區臥龍街372號旁,2011/3/1 下午 02:55:00,車號：87-958，車次：第1車，時間：18:56~19:01,2012/3/1 上午 06:37:00,臺北市大安區臥龍街372號旁,121.560531,25.015388
垃圾清運點：臺北市大安區臥龍街56巷6之2號旁,2010/11/8 下午 06:23:00,車號：87-958，車次：第2車，時間：22:04~22:09,2012/3/1 上午 06:37:00,臺北市大安區臥龍街56巷6之2號旁,121.546939,25.021806
垃圾清運點：臺北市大安區基隆路三段4巷1號,2010/11/8 下午 06:23:00,車號：87-958，車次：第2車，時間：22:10~22:15,2012/3/1 上午 06:37:00,臺北市大安區基隆路三段4巷1號,121.547963,25.020794
垃圾清運點：臺北市大安區新生南路二段72號旁,2011/3/1 下午 02:26:00,車號：88-976，車次：第1車，時間：18:45~18:55,2012/3/1 上午 06:38:00,臺北市大安區新生南路二段72號旁,121.534467,25.027557
垃圾清運點：臺北市大安區信義路三段140號旁(美國在台協會),2011/2/23 上午 10:27:00,車號：90-909，車次：第1車，時間：19:15~19:20,2012/3/1 上午 06:38:00,臺北市大安區信義路三段140號旁(美國在台協會),121.540161,25.03313
垃圾清運點：臺北市大安區信義路三段168號,2010/11/8 下午 06:23:00,車號：90-909，車次：第1車，時間：19:21~19:28,2012/3/1 上午 06:38:00,臺北市大安區信義路三段168號,121.541706,25.033198
垃圾清運點：臺北市大安區四維路66巷2號旁（德安公園）,2011/7/20 上午 10:25:00,車號：90-921，車次：第2車，時間：19:37~19:50,2012/3/1 上午 06:38:00,臺北市大安區四維路66巷2號旁（德安公園）,121.548,25.034594
垃圾清運點：臺北市大安區延吉街131巷43號對面(第2次收集),2011/11/10 下午 01:36:00,車號：90-924，車次：第2車，時間：19:35-19:45,2012/3/1 上午 06:38:00,臺北市大安區延吉街131巷43號對面(第2次收集),121.55591,25.04291
垃圾清運點：臺北市大安區安和路一段33號前,2011/11/10 下午 01:36:00,車號：90-924，車次：第3車，時間：21:05-21:10,2012/3/1 上午 06:38:00,臺北市大安區安和路一段33號前,121.55099,25.038737
垃圾清運點：臺北市大安區瑞安街102號前,2010/11/8 下午 06:23:00,車號：92-966，車次：第3車，時間：21:32~21:40,2012/3/1 上午 06:38:00,臺北市大安區瑞安街102號前,121.541865,25.029127
垃圾清運點：臺北市大安區瑞安街75號前(安東市場）（二次收集）,2011/2/23 上午 10:26:00,車號：92-966，車次：第3車，時間：21:41~22:00,2012/3/1 上午 06:38:00,臺北市大安區瑞安街75號前(安東市場）（二次收集）,121.541146,25.028279
垃圾清運點：臺北市大安區安和路二段52號前,2011/3/1 下午 03:23:00,車號：92-967，車次：第3車，時間：21:10~21:15,2012/3/1 上午 06:38:00,臺北市大安區安和路二段52號前,121.552209,25.031078
垃圾清運點：臺北市大安區安和路二段74巷口,2010/11/8 下午 06:23:00,車號：92-967，車次：第3車，時間：21:15~21:25,2012/3/1 上午 06:38:00,臺北市大安區安和路二段74巷口,121.551516,25.030463
垃圾清運點：臺北市萬華區武成街61號,2010/11/8 下午 06:23:00,車號：93-578，車次：第3車，時間：22:00~22:05,2012/3/1 上午 06:51:00,臺北市萬華區武成街61號,121.494869,25.018792
垃圾清運點：臺北市萬華區寶興街144號,2011/7/27 下午 08:16:00,車號：96-S399，車次：第3車，時間：22:05~22:08,2012/3/1 上午 06:51:00,臺北市萬華區寶興街144號,121.494879,25.02461
垃圾清運點：臺北市萬華區艋舺大道170號,2012/2/14 上午 11:01:00,車號：99-018，車次：第1車，時間：16:10-16:13,2012/3/1 上午 06:51:00,臺北市萬華區艋舺大道170號,121.4974062,25.0330788
垃圾清運點：臺北市內湖區康寧路三段75巷177號,2010/11/8 下午 06:23:00,車號：94-386，車次：第3車，時間：21:53~21:58,2012/3/1 上午 06:42:00,臺北市內湖區康寧路三段75巷177號,121.6119343,25.076979
垃圾清運點：臺北市內湖區康樂街236號前,2011/6/23 下午 06:46:00,車號：94-S388，車次：第1車，時間：17:17~17:20,2012/3/1 上午 06:42:00,臺北市內湖區康樂街236號前,121.62402,25.083565
垃圾清運點：臺北市內湖區內湖路三段191巷20號對面,2011/1/27 上午 10:13:00,車號：98-001，車次：第1車，時間：17:47~17:57,2012/3/1 上午 06:42:00,臺北市內湖區內湖路三段191巷20號對面,121.588434,25.087726
垃圾清運點：臺北市內湖區康寧路一段197號前,2011/1/27 下午 02:12:00,車號：98-001，車次：第2車，時間：21:06~21:10,2012/3/1 上午 06:42:00,臺北市內湖區康寧路一段197號前,121.59695,25.078601
垃圾清運點：臺北市文山區羅斯福路五段170巷32號旁,2010/12/1 上午 08:55:00,車號：86-963，車次：第2車，時間：21:06~21:12,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路五段170巷32號旁,121.5367484,25.00474267
垃圾清運點：臺北市文山區景興路、景華街64號旁,2010/11/8 下午 06:23:00,車號：86-963，車次：第2車，時間：21:45~21:50,2012/3/1 上午 06:43:00,臺北市文山區景興路、景華街64號旁,121.5443,24.992969
垃圾清運點：臺北市文山區羅斯福路六段257號旁,2010/12/1 上午 09:05:00,車號：86-963，車次：第2車，時間：22:17~22:23,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路六段257號旁,121.541402,24.995248
垃圾清運點：臺北市文山區木新路三段153號前,2010/12/3 上午 08:02:00,車號：88-987，車次：第2車，時間：20:21~20:23,2012/3/1 上午 06:43:00,臺北市文山區木新路三段153號前,121.561279,24.981716
垃圾清運點：臺北市文山區忠順街一段9巷1號旁,2010/11/8 下午 06:23:00,車號：88-987，車次：第3車，時間：21:34~21:37,2012/3/1 上午 06:43:00,臺北市文山區忠順街一段9巷1號旁,121.556778,24.984459
垃圾清運點：臺北市文山區一壽街3巷2號前,2010/11/8 下午 06:23:00,車號：88-987，車次：第3車，時間：21:59~22:02,2012/3/1 上午 06:43:00,臺北市文山區一壽街3巷2號前,121.556558,24.97988
垃圾清運點：臺北市文山區木柵路三段47號,2010/11/8 下午 06:23:00,車號：88-988，車次：第2車，時間：21:21~21:26,2012/3/1 上午 06:43:00,臺北市文山區木柵路三段47號,121.56606,24.988603
垃圾清運點：臺北市文山區興隆路三段177號前,2010/12/3 上午 08:14:00,車號：90-904，車次：第1車，時間：17:34~17:37,2012/3/1 上午 06:43:00,臺北市文山區興隆路三段177號前,121.560233,24.996343
垃圾清運點：臺北市文山區羅斯福路五段170巷32號旁,2010/12/1 上午 08:55:00,車號：90-916，車次：第1車，時間：17:45~17:53,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路五段170巷32號旁,121.5367591,25.00473295
垃圾清運點：臺北市文山區興隆路一段95號旁,2011/8/22 上午 10:06:00,車號：90-916，車次：第1車，時間：18:56~19:00,2012/3/1 上午 06:43:00,臺北市文山區興隆路一段95號旁,121.541583,25.002884
垃圾清運點：臺北市文山區萬寧街23巷口,2010/11/8 下午 06:23:00,車號：90-918，車次：第1車，時間：18:26~18:28,2012/3/1 上午 06:43:00,臺北市文山區萬寧街23巷口,121.56446,25.00387
垃圾清運點：臺北市文山區萬芳路50號前,2010/11/8 下午 06:23:00,車號：90-918，車次：第1車，時間：18:58~18:59,2012/3/1 上午 06:43:00,臺北市文山區萬芳路50號前,121.565209,24.998337
垃圾清運點：臺北市文山區軍功路150巷口,2010/11/8 下午 06:23:00,車號：90-918，車次：第2車，時間：21:47~21:51,2012/3/1 上午 06:43:00,臺北市文山區軍功路150巷口,121.566843,25.00517
垃圾清運點：臺北市文山區辛亥路五段75號前,2010/12/3 上午 09:17:00,車號：90-919，車次：第1車，時間：19:20~19:23,2012/3/1 上午 06:43:00,臺北市文山區辛亥路五段75號前,121.553129,24.998051
垃圾清運點：臺北市文山區木新路二段160號前,2010/12/3 上午 07:36:00,車號：92-979，車次：第1車，時間：18:00~18:04,2012/3/1 上午 06:43:00,臺北市文山區木新路二段160號前,121.568646,24.984065
垃圾清運點：臺北市文山區木柵路二段170號前,2010/12/3 上午 07:34:00,車號：92-979，車次：第1車，時間：18:52~18:55,2012/3/1 上午 06:43:00,臺北市文山區木柵路二段170號前,121.562514,24.988796
垃圾清運點：臺北市文山區木新路二段211巷10弄15號前,2010/12/3 上午 07:29:00,車號：92-979，車次：第3車，時間：22:06~22:10,2012/3/1 上午 06:44:00,臺北市文山區木新路二段211巷10弄15號前,121.567913,24.982422
垃圾清運點：臺北市文山區景興路290號旁,2010/11/8 下午 06:23:00,車號：92-980，車次：第1車，時間：17:37~17:39,2012/3/1 上午 06:44:00,臺北市文山區景興路290號旁,121.5443,24.992969
垃圾清運點：臺北市文山區景興路206號旁,2010/11/8 下午 06:23:00,車號：92-980，車次：第2車，時間：22:12~22:17,2012/3/1 上午 06:44:00,臺北市文山區景興路206號旁,121.5443,24.992969
垃圾清運點：臺北市文山區景文街123號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第2車，時間：22:32~22:35,2012/3/1 上午 06:44:00,臺北市文山區景文街123號前,121.541269,24.991131
垃圾清運點：臺北市文山區秀明路二段22號,2010/11/8 下午 06:23:00,車號：93-591，車次：第1車，時間：17:40~17:45,2012/3/1 上午 06:44:00,臺北市文山區秀明路二段22號,121.574677,24.991678
垃圾清運點：臺北市文山區興隆路四段109巷41號前,2011/7/6 上午 11:14:00,車號：93-592，車次：第1車，時間：17:41~17:44,2012/3/1 上午 06:44:00,臺北市文山區興隆路四段109巷41號前,121.562586,24.986746
垃圾清運點：臺北市文山區木柵路一段233號前,2011/8/22 上午 10:07:00,車號：93-592，車次：第1車，時間：18:12~18:14,2012/3/1 上午 06:44:00,臺北市文山區木柵路一段233號前,121.552124,24.9878919
垃圾清運點：臺北市文山區試院路5巷1號前,2011/7/6 上午 11:24:00,車號：93-592，車次：第3車，時間：21:49~21:51,2012/3/1 上午 06:44:00,臺北市文山區試院路5巷1號前,121.54804,24.988816
垃圾清運點：臺北市文山區木柵路一段27號前,2011/8/22 上午 10:08:00,車號：93-592，車次：第3車，時間：22:17~22:19,2012/3/1 上午 06:44:00,臺北市文山區木柵路一段27號前,121.544683,24.988311
垃圾清運點：臺北市萬華區昆明街284號前,2012/2/14 上午 11:14:00,車號：99-020，車次：第2車，時間：19:21~19:28,2012/3/1 上午 06:51:00,臺北市萬華區昆明街284號前,121.504595,25.041857
垃圾清運點：臺北市內湖區內湖路一段285巷65弄42號,2010/11/8 下午 06:23:00,車號：96-S407，車次：第2車，時間：20:35~20:45,2012/3/1 上午 06:42:00,臺北市內湖區內湖路一段285巷65弄42號,121.568819,25.084488
垃圾清運點：臺北市內湖區成功路四段221號旁,2011/1/27 上午 10:24:00,車號：98-001，車次：第2車，時間：21:50~21:55,2012/3/1 上午 06:43:00,臺北市內湖區成功路四段221號旁,121.5965232,25.0843981
垃圾清運點：臺北市文山區羅斯福路五段2號前,2010/12/1 上午 08:51:00,車號：86-963，車次：第2車，時間：20:39~20:45,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路五段2號前,121.537223,25.009622
垃圾清運點：臺北市文山區木新路三段310巷12弄1號旁,2011/1/18 上午 09:10:00,車號：88-987，車次：第1車，時間：18:05~18:09,2012/3/1 上午 06:43:00,臺北市文山區木新路三段310巷12弄1號旁,121.5569293,24.9820076
垃圾清運點：臺北市文山區木新路三段239號前,2010/12/3 上午 08:01:00,車號：88-987，車次：第2車，時間：20:12~20:15,2012/3/1 上午 06:43:00,臺北市文山區木新路三段239號前,121.558825,24.981097
垃圾清運點：臺北市文山區木柵路三段94號前,2010/12/3 上午 08:06:00,車號：88-988，車次：第1車，時間：16:34~16:40,2012/3/1 上午 06:43:00,臺北市文山區木柵路三段94號前,121.567219,24.988578
垃圾清運點：臺北市文山區久康街114號,2010/11/8 下午 06:23:00,車號：88-988，車次：第2車，時間：21:01~21:05,2012/3/1 上午 06:43:00,臺北市文山區久康街114號,121.568573,24.990596
垃圾清運點：臺北市文山區興隆路二段201號前,2011/1/19 上午 10:28:00,車號：90-904，車次：第1車，時間：18:00~18:06,2012/3/1 上午 06:43:00,臺北市文山區興隆路二段201號前,121.549674,25.000888
垃圾清運點：臺北市文山區興隆路二段244巷20號前,2010/12/3 上午 08:28:00,車號：90-904，車次：第2車，時間：21:19~21:24,2012/3/1 上午 06:43:00,臺北市文山區興隆路二段244巷20號前,121.553168,25.000183
垃圾清運點：臺北市文山區羅斯福路五段159號前,2010/12/3 上午 08:56:00,車號：90-916，車次：第2車，時間：21:04~21:07,2012/3/1 上午 06:43:00,臺北市文山區羅斯福路五段159號前,121.538906,25.003602
垃圾清運點：臺北市文山區軍功路150巷口,2010/11/8 下午 06:23:00,車號：90-918，車次：第1車，時間：18:05~18:11,2012/3/1 上午 06:43:00,臺北市文山區軍功路150巷口,121.566843,25.00517
垃圾清運點：臺北市文山區木柵路四段31號前,2010/12/3 上午 09:17:00,車號：90-918，車次：第1車，時間：19:05~19:06,2012/3/1 上午 06:43:00,臺北市文山區木柵路四段31號前,121.57134,24.993724
垃圾清運點：臺北市文山區萬安街56巷口,2010/11/8 下午 06:23:00,車號：90-918，車次：第2車，時間：21:25~21:30,2012/3/1 上午 06:43:00,臺北市文山區萬安街56巷口,121.572507,24.999889
垃圾清運點：臺北市文山區興隆路三段154號前,2010/12/3 上午 09:19:00,車號：90-919，車次：第1車，時間：19:41~19:43,2012/3/1 上午 06:43:00,臺北市文山區興隆路三段154號前,121.558318,24.998456
垃圾清運點：臺北市文山區興隆路二段2號前,2010/12/3 上午 09:29:00,車號：90-919，車次：第2車，時間：22:12~22:16,2012/3/1 上午 06:43:00,臺北市文山區興隆路二段2號前,121.558541,24.997937
垃圾清運點：臺北市文山區忠順街二段90巷7號前,2010/11/8 下午 06:23:00,車號：92-979，車次：第2車，時間：19:59~20:01,2012/3/1 上午 06:43:00,臺北市文山區忠順街二段90巷7號前,121.56529,24.984605
垃圾清運點：臺北市文山區景文街75號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第1車，時間：17:59~18:05,2012/3/1 上午 06:44:00,臺北市文山區景文街75號前,121.541269,24.991131
垃圾清運點：臺北市文山區羅斯福路六段308號前,2010/12/2 下午 11:19:00,車號：92-980，車次：第1車，時間：18:24~18:30,2012/3/1 上午 06:44:00,臺北市文山區羅斯福路六段308號前,121.539619,24.990602
垃圾清運點：臺北市文山區溪口街101號前,2010/11/8 下午 06:23:00,車號：92-980，車次：第2車，時間：21:41~21:46,2012/3/1 上午 06:44:00,臺北市文山區溪口街101號前,121.538588,24.995584
垃圾清運點：臺北市文山區指南路二段45巷10弄1號旁,2011/8/22 上午 10:14:00,車號：93-591，車次：第1車，時間：18:01~18:05,2012/3/1 上午 06:44:00,臺北市文山區指南路二段45巷10弄1號旁,121.575275,24.989124
垃圾清運點：臺北市文山區新光路一段15號旁,2011/8/22 上午 10:15:00,車號：93-591，車次：第3車，時間：21:36~21:40,2012/3/1 上午 06:44:00,臺北市文山區新光路一段15號旁,121.5738111,24.9886539
垃圾清運點：臺北市文山區木柵路一段140號,2011/7/6 上午 11:21:00,車號：93-592，車次：第1車，時間：18:25~18:27,2012/3/1 上午 06:44:00,臺北市文山區木柵路一段140號,121.551603,24.987531
垃圾清運點：臺北市文山區下崙路12號前,2011/7/6 上午 11:23:00,車號：93-592，車次：第2車，時間：20:36~20:39,2012/3/1 上午 06:44:00,臺北市文山區下崙路12號前,121.557805,24.98594
垃圾清運點：臺北市文山區興隆路三段185巷15弄1號旁,2010/12/2 下午 10:14:00,車號：94-S377，車次：第1車，時間：17:40~17:43,2012/3/1 上午 06:44:00,臺北市文山區興隆路三段185巷15弄1號旁,121.56306,24.995468
垃圾清運點：臺北市文山區興隆路三段255巷19號前,2010/12/2 下午 10:17:00,車號：94-S377，車次：第2車，時間：20:01~20:03,2012/3/1 上午 06:44:00,臺北市文山區興隆路三段255巷19號前,121.560312,24.993227
垃圾清運點：臺北市北投區明德路20號前,2011/7/28 下午 06:06:00,車號：92-997，車次：第三車，時間：20:00-20:05,2012/3/1 上午 06:47:00,臺北市北投區明德路20號前,121.521389,25.111698
垃圾清運點：臺北市北投區自強街61巷口,2011/7/28 下午 06:07:00,車號：92-997，車次：第三車，時間：21:42-21:47,2012/3/1 上午 06:47:00,臺北市北投區自強街61巷口,121.512812,25.111105
垃圾清運點：臺北市北投區振華公園,2011/7/28 下午 05:47:00,車號：93-010，車次：第二車，時間：20:18-20:21,2012/3/1 上午 06:47:00,臺北市北投區振華公園,121.5186226,25.1152122
垃圾清運點：臺北市大同區延平北路三段116號之2,2011/5/23 下午 01:59:00,車號：95-013，車次：第1車，時間：17:11~17:15,2012/3/1 上午 06:36:00,臺北市大同區延平北路三段116號之2,121.510861,25.06702
垃圾清運點：臺北市大同區延平北路三段17巷口,2011/5/23 下午 02:00:00,車號：95-013，車次：第3車，時間：21:57~22:00,2012/3/1 上午 06:36:00,臺北市大同區延平北路三段17巷口,121.511164,25.063805
垃圾清運點：臺北市大同區民生西路295號,2011/5/23 上午 11:34:00,車號：98-011，車次：第1車，時間：16:37~16:39,2012/3/1 上午 06:36:00,臺北市大同區民生西路295號,121.513051,25.057102
垃圾清運點：臺北市大同區延平北路二段171號,2011/5/23 上午 11:34:00,車號：98-011，車次：第1車，時間：16:44~16:46,2012/3/1 上午 06:36:00,臺北市大同區延平北路二段171號,121.511593,25.058519
垃圾清運點：臺北市大安區潮州街96號旁,2011/2/23 上午 11:02:00,車號：80-346，車次：第1車，時間：18:18~18:25,2012/3/1 上午 06:36:00,臺北市大安區潮州街96號旁,121.525122,25.028999
